StartDate,Value (kWh),day_of_week,notes
2018-06-07 12:00:00,0.44,3,weekday
2018-06-07 13:00:00,0.386,3,weekday
2018-06-07 14:00:00,0.307,3,weekday
2018-06-07 15:00:00,0.37,3,weekday
2018-06-07 16:00:00,0.8640000000000001,3,weekday
2018-06-07 17:00:00,1.206,3,weekday
2018-06-07 18:00:00,2.929,3,weekday
2018-06-07 19:00:00,2.958,3,weekday
2018-06-07 20:00:00,2.405,3,weekday
2018-06-07 21:00:00,3.432,3,weekday
2018-06-07 22:00:00,2.042,3,weekday
2018-06-07 23:00:00,1.956,3,weekday
2018-07-07 00:00:00,1.4709999999999999,5,weekend
2018-07-07 01:00:00,3.134,5,weekend
2018-07-07 02:00:00,2.4219999999999997,5,weekend
2018-07-07 03:00:00,1.733,5,weekend
2018-07-07 04:00:00,1.55,5,weekend
2018-07-07 05:00:00,1.1159999999999999,5,weekend
2018-07-07 06:00:00,0.72,5,weekend
2018-07-07 07:00:00,1.0270000000000001,5,weekend
2018-07-07 08:00:00,0.6829999999999999,5,weekend
2018-07-07 09:00:00,0.62,5,weekend
2018-07-07 10:00:00,0.624,5,weekend
2018-07-07 11:00:00,0.8,5,weekend
2018-07-07 12:00:00,1.088,5,weekend
2018-07-07 13:00:00,2.597,5,weekend
2018-07-07 14:00:00,2.305,5,weekend
2018-07-07 15:00:00,3.25,5,weekend
2018-07-07 16:00:00,0.912,5,weekend
2018-07-07 17:00:00,0.314,5,weekend
2018-07-07 18:00:00,1.013,5,weekend
2018-07-07 19:00:00,1.815,5,weekend
2018-07-07 20:00:00,2.457,5,weekend
2018-07-07 21:00:00,2.7889999999999997,5,weekend
2018-07-07 22:00:00,1.796,5,weekend
2018-07-07 23:00:00,1.146,5,weekend
2018-08-07 00:00:00,0.9790000000000001,1,weekday
2018-08-07 01:00:00,2.2969999999999997,1,weekday
2018-08-07 02:00:00,1.806,1,weekday
2018-08-07 03:00:00,1.5430000000000001,1,weekday
2018-08-07 04:00:00,1.4180000000000001,1,weekday
2018-08-07 05:00:00,0.693,1,weekday
2018-08-07 06:00:00,0.435,1,weekday
2018-08-07 07:00:00,0.327,1,weekday
2018-08-07 08:00:00,0.374,1,weekday
2018-08-07 09:00:00,0.408,1,weekday
2018-08-07 10:00:00,1.034,1,weekday
2018-08-07 11:00:00,1.7169999999999999,1,weekday
2018-08-07 12:00:00,1.187,1,weekday
2018-08-07 13:00:00,0.9059999999999999,1,weekday
2018-08-07 14:00:00,1.021,1,weekday
2018-08-07 15:00:00,2.351,1,weekday
2018-08-07 16:00:00,1.743,1,weekday
2018-08-07 17:00:00,1.3840000000000001,1,weekday
2018-08-07 18:00:00,1.338,1,weekday
2018-08-07 19:00:00,0.871,1,weekday
2018-08-07 20:00:00,1.53,1,weekday
2018-08-07 21:00:00,2.2159999999999997,1,weekday
2018-08-07 22:00:00,1.6380000000000001,1,weekday
2018-08-07 23:00:00,0.847,1,weekday
2018-09-07 00:00:00,2.655,4,weekday
2018-09-07 01:00:00,3.017,4,weekday
2018-09-07 02:00:00,1.8780000000000001,4,weekday
2018-09-07 03:00:00,1.81,4,weekday
2018-09-07 04:00:00,1.442,4,weekday
2018-09-07 05:00:00,1.0290000000000001,4,weekday
2018-09-07 06:00:00,0.301,4,weekday
2018-09-07 07:00:00,0.379,4,weekday
2018-09-07 08:00:00,0.382,4,weekday
2018-09-07 09:00:00,0.426,4,weekday
2018-09-07 10:00:00,0.316,4,weekday
2018-09-07 11:00:00,0.34,4,weekday
2018-09-07 12:00:00,0.371,4,weekday
2018-09-07 13:00:00,0.359,4,weekday
2018-09-07 14:00:00,0.287,4,weekday
2018-09-07 15:00:00,0.384,4,weekday
2018-09-07 16:00:00,2.918,4,weekday
2018-09-07 17:00:00,2.5789999999999997,4,weekday
2018-09-07 18:00:00,1.96,4,weekday
2018-09-07 19:00:00,0.34700000000000003,4,weekday
2018-09-07 20:00:00,1.704,4,weekday
2018-09-07 21:00:00,1.685,4,weekday
2018-09-07 22:00:00,1.577,4,weekday
2018-09-07 23:00:00,1.33,4,weekday
2018-10-07 00:00:00,1.249,6,weekend
2018-10-07 01:00:00,1.113,6,weekend
2018-10-07 02:00:00,0.653,6,weekend
2018-10-07 03:00:00,3.03,6,weekend
2018-10-07 04:00:00,1.5319999999999998,6,weekend
2018-10-07 05:00:00,1.087,6,weekend
2018-10-07 06:00:00,0.34700000000000003,6,weekend
2018-10-07 07:00:00,0.358,6,weekend
2018-10-07 08:00:00,0.36200000000000004,6,weekend
2018-10-07 09:00:00,0.35200000000000004,6,weekend
2018-10-07 10:00:00,0.49200000000000005,6,weekend
2018-10-07 11:00:00,0.326,6,weekend
2018-10-07 12:00:00,0.284,6,weekend
2018-10-07 13:00:00,0.3,6,weekend
2018-10-07 14:00:00,0.33,6,weekend
2018-10-07 15:00:00,0.373,6,weekend
2018-10-07 16:00:00,0.381,6,weekend
2018-10-07 17:00:00,1.272,6,weekend
2018-10-07 18:00:00,2.6719999999999997,6,weekend
2018-10-07 19:00:00,3.0589999999999997,6,weekend
2018-10-07 20:00:00,2.43,6,weekend
2018-10-07 21:00:00,3.8369999999999997,6,weekend
2018-10-07 22:00:00,2.662,6,weekend
2018-10-07 23:00:00,2.246,6,weekend
2018-11-07 00:00:00,2.892,2,weekday
2018-11-07 01:00:00,2.335,2,weekday
2018-11-07 02:00:00,1.597,2,weekday
2018-11-07 03:00:00,1.432,2,weekday
2018-11-07 04:00:00,1.0270000000000001,2,weekday
2018-11-07 05:00:00,0.988,2,weekday
2018-11-07 06:00:00,0.324,2,weekday
2018-11-07 07:00:00,0.491,2,weekday
2018-11-07 08:00:00,0.392,2,weekday
2018-11-07 09:00:00,0.322,2,weekday
2018-11-07 10:00:00,0.391,2,weekday
2018-11-07 11:00:00,0.48700000000000004,2,weekday
2018-11-07 12:00:00,0.428,2,weekday
2018-11-07 13:00:00,0.336,2,weekday
2018-11-07 14:00:00,0.326,2,weekday
2018-11-07 15:00:00,0.315,2,weekday
2018-11-07 16:00:00,0.34600000000000003,2,weekday
2018-11-07 17:00:00,1.3259999999999998,2,weekday
2018-11-07 18:00:00,2.373,2,weekday
2018-11-07 19:00:00,3.114,2,weekday
2018-11-07 20:00:00,2.109,2,weekday
2018-11-07 21:00:00,4.225,2,weekday
2018-11-07 22:00:00,3.2760000000000002,2,weekday
2018-11-07 23:00:00,2.32,2,weekday
2018-12-07 00:00:00,3.0810000000000004,4,weekday
2018-12-07 01:00:00,2.19,4,weekday
2018-12-07 02:00:00,2.503,4,weekday
2018-12-07 03:00:00,2.331,4,weekday
2018-12-07 04:00:00,1.955,4,weekday
2018-12-07 05:00:00,1.416,4,weekday
2018-12-07 06:00:00,0.305,4,weekday
2018-12-07 07:00:00,0.741,4,weekday
2018-12-07 08:00:00,0.7,4,weekday
2018-12-07 09:00:00,0.47,4,weekday
2018-12-07 10:00:00,0.413,4,weekday
2018-12-07 11:00:00,0.326,4,weekday
2018-12-07 12:00:00,0.315,4,weekday
2018-12-07 13:00:00,0.363,4,weekday
2018-12-07 14:00:00,0.29600000000000004,4,weekday
2018-12-07 15:00:00,0.349,4,weekday
2018-12-07 16:00:00,1.2830000000000001,4,weekday
2018-12-07 17:00:00,1.8619999999999999,4,weekday
2018-12-07 18:00:00,3.5660000000000003,4,weekday
2018-12-07 19:00:00,2.349,4,weekday
2018-12-07 20:00:00,3.22,4,weekday
2018-12-07 21:00:00,3.9930000000000003,4,weekday
2018-12-07 22:00:00,3.318,4,weekday
2018-12-07 23:00:00,2.388,4,weekday
2018-07-13 00:00:00,3.3989999999999996,4,weekday
2018-07-13 01:00:00,2.688,4,weekday
2018-07-13 02:00:00,2.057,4,weekday
2018-07-13 03:00:00,2.0469999999999997,4,weekday
2018-07-13 04:00:00,1.5619999999999998,4,weekday
2018-07-13 05:00:00,1.088,4,weekday
2018-07-13 06:00:00,0.344,4,weekday
2018-07-13 07:00:00,0.358,4,weekday
2018-07-13 08:00:00,0.449,4,weekday
2018-07-13 09:00:00,0.35,4,weekday
2018-07-13 10:00:00,0.308,4,weekday
2018-07-13 11:00:00,0.319,4,weekday
2018-07-13 12:00:00,0.47700000000000004,4,weekday
2018-07-13 13:00:00,0.391,4,weekday
2018-07-13 14:00:00,0.33399999999999996,4,weekday
2018-07-13 15:00:00,0.31,4,weekday
2018-07-13 16:00:00,0.402,4,weekday
2018-07-13 17:00:00,3.2430000000000003,4,weekday
2018-07-13 18:00:00,3.2430000000000003,4,weekday
2018-07-13 19:00:00,2.9989999999999997,4,weekday
2018-07-13 20:00:00,3.071,4,weekday
2018-07-13 21:00:00,3.798,4,weekday
2018-07-13 22:00:00,2.483,4,weekday
2018-07-13 23:00:00,2.04,4,weekday
2018-07-14 00:00:00,2.532,5,weekend
2018-07-14 01:00:00,2.935,5,weekend
2018-07-14 02:00:00,2.471,5,weekend
2018-07-14 03:00:00,1.7919999999999998,5,weekend
2018-07-14 04:00:00,2.0469999999999997,5,weekend
2018-07-14 05:00:00,1.129,5,weekend
2018-07-14 06:00:00,0.318,5,weekend
2018-07-14 07:00:00,0.31,5,weekend
2018-07-14 08:00:00,0.40700000000000003,5,weekend
2018-07-14 09:00:00,0.862,5,weekend
2018-07-14 10:00:00,0.659,5,weekend
2018-07-14 11:00:00,0.574,5,weekend
2018-07-14 12:00:00,0.36700000000000005,5,weekend
2018-07-14 13:00:00,0.272,5,weekend
2018-07-14 14:00:00,0.32,5,weekend
2018-07-14 15:00:00,0.486,5,weekend
2018-07-14 16:00:00,4.684,5,weekend
2018-07-14 17:00:00,4.236000000000001,5,weekend
2018-07-14 18:00:00,2.464,5,weekend
2018-07-14 19:00:00,0.376,5,weekend
2018-07-14 20:00:00,4.48,5,weekend
2018-07-14 21:00:00,2.9160000000000004,5,weekend
2018-07-14 22:00:00,2.272,5,weekend
2018-07-14 23:00:00,1.7719999999999998,5,weekend
2018-07-15 00:00:00,1.944,6,weekend
2018-07-15 01:00:00,3.4530000000000003,6,weekend
2018-07-15 02:00:00,2.194,6,weekend
2018-07-15 03:00:00,1.913,6,weekend
2018-07-15 04:00:00,1.735,6,weekend
2018-07-15 05:00:00,1.101,6,weekend
2018-07-15 06:00:00,0.305,6,weekend
2018-07-15 07:00:00,0.306,6,weekend
2018-07-15 08:00:00,0.307,6,weekend
2018-07-15 09:00:00,0.361,6,weekend
2018-07-15 10:00:00,0.556,6,weekend
2018-07-15 11:00:00,0.48100000000000004,6,weekend
2018-07-15 12:00:00,0.445,6,weekend
2018-07-15 13:00:00,0.657,6,weekend
2018-07-15 14:00:00,1.101,6,weekend
2018-07-15 15:00:00,2.762,6,weekend
2018-07-15 16:00:00,2.97,6,weekend
2018-07-15 17:00:00,2.592,6,weekend
2018-07-15 18:00:00,3.572,6,weekend
2018-07-15 19:00:00,3.21,6,weekend
2018-07-15 20:00:00,3.325,6,weekend
2018-07-15 21:00:00,2.44,6,weekend
2018-07-15 22:00:00,2.121,6,weekend
2018-07-15 23:00:00,1.6869999999999998,6,weekend
2018-07-16 00:00:00,1.2819999999999998,0,weekday
2018-07-16 01:00:00,1.3330000000000002,0,weekday
2018-07-16 02:00:00,1.976,0,weekday
2018-07-16 03:00:00,3.435,0,weekday
2018-07-16 04:00:00,2.128,0,weekday
2018-07-16 05:00:00,1.8769999999999998,0,weekday
2018-07-16 06:00:00,0.38,0,weekday
2018-07-16 07:00:00,0.517,0,weekday
2018-07-16 08:00:00,0.294,0,weekday
2018-07-16 09:00:00,0.34600000000000003,0,weekday
2018-07-16 10:00:00,0.365,0,weekday
2018-07-16 11:00:00,0.326,0,weekday
2018-07-16 12:00:00,0.391,0,weekday
2018-07-16 13:00:00,0.308,0,weekday
2018-07-16 14:00:00,0.326,0,weekday
2018-07-16 15:00:00,0.301,0,weekday
2018-07-16 16:00:00,0.512,0,weekday
2018-07-16 17:00:00,3.5980000000000003,0,weekday
2018-07-16 18:00:00,4.621,0,weekday
2018-07-16 19:00:00,2.536,0,weekday
2018-07-16 20:00:00,2.3280000000000003,0,weekday
2018-07-16 21:00:00,2.863,0,weekday
2018-07-16 22:00:00,3.571,0,weekday
2018-07-16 23:00:00,2.427,0,weekday
2018-07-17 00:00:00,2.07,1,weekday
2018-07-17 01:00:00,1.5290000000000001,1,weekday
2018-07-17 02:00:00,0.9259999999999999,1,weekday
2018-07-17 03:00:00,1.6540000000000001,1,weekday
2018-07-17 04:00:00,3.826,1,weekday
2018-07-17 05:00:00,2.247,1,weekday
2018-07-17 06:00:00,0.37200000000000005,1,weekday
2018-07-17 07:00:00,0.49200000000000005,1,weekday
2018-07-17 08:00:00,0.406,1,weekday
2018-07-17 09:00:00,0.27399999999999997,1,weekday
2018-07-17 10:00:00,0.294,1,weekday
2018-07-17 11:00:00,0.36200000000000004,1,weekday
2018-07-17 12:00:00,0.32799999999999996,1,weekday
2018-07-17 13:00:00,0.321,1,weekday
2018-07-17 14:00:00,0.439,1,weekday
2018-07-17 15:00:00,0.466,1,weekday
2018-07-17 16:00:00,0.42700000000000005,1,weekday
2018-07-17 17:00:00,1.568,1,weekday
2018-07-17 18:00:00,3.5860000000000003,1,weekday
2018-07-17 19:00:00,2.373,1,weekday
2018-07-17 20:00:00,4.106,1,weekday
2018-07-17 21:00:00,3.971,1,weekday
2018-07-17 22:00:00,2.938,1,weekday
2018-07-17 23:00:00,2.545,1,weekday
2018-07-18 00:00:00,1.62,2,weekday
2018-07-18 01:00:00,3.161,2,weekday
2018-07-18 02:00:00,2.5610000000000004,2,weekday
2018-07-18 03:00:00,1.848,2,weekday
2018-07-18 04:00:00,1.732,2,weekday
2018-07-18 05:00:00,1.1840000000000002,2,weekday
2018-07-18 06:00:00,0.423,2,weekday
2018-07-18 07:00:00,0.32899999999999996,2,weekday
2018-07-18 08:00:00,0.306,2,weekday
2018-07-18 09:00:00,0.27699999999999997,2,weekday
2018-07-18 10:00:00,0.38299999999999995,2,weekday
2018-07-18 11:00:00,0.534,2,weekday
2018-07-18 12:00:00,0.33799999999999997,2,weekday
2018-07-18 13:00:00,0.322,2,weekday
2018-07-18 14:00:00,0.304,2,weekday
2018-07-18 15:00:00,0.447,2,weekday
2018-07-18 16:00:00,0.366,2,weekday
2018-07-18 17:00:00,1.885,2,weekday
2018-07-18 18:00:00,1.9569999999999999,2,weekday
2018-07-18 19:00:00,3.032,2,weekday
2018-07-18 20:00:00,2.39,2,weekday
2018-07-18 21:00:00,4.641,2,weekday
2018-07-18 22:00:00,2.9410000000000003,2,weekday
2018-07-18 23:00:00,2.0540000000000003,2,weekday
2018-07-19 00:00:00,2.1430000000000002,3,weekday
2018-07-19 01:00:00,3.56,3,weekday
2018-07-19 02:00:00,2.391,3,weekday
2018-07-19 03:00:00,2.1319999999999997,3,weekday
2018-07-19 04:00:00,1.598,3,weekday
2018-07-19 05:00:00,1.5319999999999998,3,weekday
2018-07-19 06:00:00,0.474,3,weekday
2018-07-19 07:00:00,0.456,3,weekday
2018-07-19 08:00:00,0.311,3,weekday
2018-07-19 09:00:00,0.34,3,weekday
2018-07-19 10:00:00,0.41200000000000003,3,weekday
2018-07-19 11:00:00,0.529,3,weekday
2018-07-19 12:00:00,0.337,3,weekday
2018-07-19 13:00:00,0.33299999999999996,3,weekday
2018-07-19 14:00:00,0.41,3,weekday
2018-07-19 15:00:00,0.379,3,weekday
2018-07-19 16:00:00,0.484,3,weekday
2018-07-19 17:00:00,3.472,3,weekday
2018-07-19 18:00:00,2.457,3,weekday
2018-07-19 19:00:00,3.108,3,weekday
2018-07-19 20:00:00,2.87,3,weekday
2018-07-19 21:00:00,4.774,3,weekday
2018-07-19 22:00:00,3.787,3,weekday
2018-07-19 23:00:00,2.1109999999999998,3,weekday
2018-07-20 00:00:00,3.1039999999999996,4,weekday
2018-07-20 01:00:00,2.718,4,weekday
2018-07-20 02:00:00,2.112,4,weekday
2018-07-20 03:00:00,1.849,4,weekday
2018-07-20 04:00:00,1.499,4,weekday
2018-07-20 05:00:00,1.403,4,weekday
2018-07-20 06:00:00,0.35100000000000003,4,weekday
2018-07-20 07:00:00,0.718,4,weekday
2018-07-20 08:00:00,0.43799999999999994,4,weekday
2018-07-20 09:00:00,0.359,4,weekday
2018-07-20 10:00:00,0.503,4,weekday
2018-07-20 11:00:00,0.47600000000000003,4,weekday
2018-07-20 12:00:00,0.369,4,weekday
2018-07-20 13:00:00,0.506,4,weekday
2018-07-20 14:00:00,0.784,4,weekday
2018-07-20 15:00:00,1.6569999999999998,4,weekday
2018-07-20 16:00:00,2.12,4,weekday
2018-07-20 17:00:00,2.748,4,weekday
2018-07-20 18:00:00,3.964,4,weekday
2018-07-20 19:00:00,3.738,4,weekday
2018-07-20 20:00:00,3.01,4,weekday
2018-07-20 21:00:00,4.959,4,weekday
2018-07-20 22:00:00,4.209,4,weekday
2018-07-20 23:00:00,2.262,4,weekday
2018-07-21 00:00:00,2.0069999999999997,5,weekend
2018-07-21 01:00:00,1.75,5,weekend
2018-07-21 02:00:00,1.156,5,weekend
2018-07-21 03:00:00,1.615,5,weekend
2018-07-21 04:00:00,0.978,5,weekend
2018-07-21 05:00:00,1.494,5,weekend
2018-07-21 06:00:00,1.614,5,weekend
2018-07-21 07:00:00,1.234,5,weekend
2018-07-21 08:00:00,0.87,5,weekend
2018-07-21 09:00:00,1.1179999999999999,5,weekend
2018-07-21 10:00:00,1.033,5,weekend
2018-07-21 11:00:00,1.7590000000000001,5,weekend
2018-07-21 12:00:00,1.301,5,weekend
2018-07-21 13:00:00,1.7009999999999998,5,weekend
2018-07-21 14:00:00,1.641,5,weekend
2018-07-21 15:00:00,1.8459999999999999,5,weekend
2018-07-21 16:00:00,3.471,5,weekend
2018-07-21 17:00:00,3.343,5,weekend
2018-07-21 18:00:00,2.995,5,weekend
2018-07-21 19:00:00,2.9989999999999997,5,weekend
2018-07-21 20:00:00,2.653,5,weekend
2018-07-21 21:00:00,4.775,5,weekend
2018-07-21 22:00:00,3.6710000000000003,5,weekend
2018-07-21 23:00:00,1.7790000000000001,5,weekend
2018-07-22 00:00:00,2.039,6,weekend
2018-07-22 01:00:00,1.3230000000000002,6,weekend
2018-07-22 02:00:00,1.3719999999999999,6,weekend
2018-07-22 03:00:00,2.329,6,weekend
2018-07-22 04:00:00,2.821,6,weekend
2018-07-22 05:00:00,1.594,6,weekend
2018-07-22 06:00:00,0.5529999999999999,6,weekend
2018-07-22 07:00:00,0.6779999999999999,6,weekend
2018-07-22 08:00:00,0.365,6,weekend
2018-07-22 09:00:00,0.511,6,weekend
2018-07-22 10:00:00,0.633,6,weekend
2018-07-22 11:00:00,0.8540000000000001,6,weekend
2018-07-22 12:00:00,0.7559999999999999,6,weekend
2018-07-22 13:00:00,1.702,6,weekend
2018-07-22 14:00:00,3.4139999999999997,6,weekend
2018-07-22 15:00:00,2.415,6,weekend
2018-07-22 16:00:00,3.8960000000000004,6,weekend
2018-07-22 17:00:00,4.492,6,weekend
2018-07-22 18:00:00,2.636,6,weekend
2018-07-22 19:00:00,2.614,6,weekend
2018-07-22 20:00:00,3.656,6,weekend
2018-07-22 21:00:00,4.093999999999999,6,weekend
2018-07-22 22:00:00,3.9019999999999997,6,weekend
2018-07-22 23:00:00,2.3680000000000003,6,weekend
2018-07-23 00:00:00,1.733,0,weekday
2018-07-23 01:00:00,1.619,0,weekday
2018-07-23 02:00:00,1.3940000000000001,0,weekday
2018-07-23 03:00:00,1.486,0,weekday
2018-07-23 04:00:00,2.78,0,weekday
2018-07-23 05:00:00,3.7319999999999998,0,weekday
2018-07-23 06:00:00,0.586,0,weekday
2018-07-23 07:00:00,0.433,0,weekday
2018-07-23 08:00:00,0.41600000000000004,0,weekday
2018-07-23 09:00:00,0.415,0,weekday
2018-07-23 10:00:00,0.51,0,weekday
2018-07-23 11:00:00,0.452,0,weekday
2018-07-23 12:00:00,0.349,0,weekday
2018-07-23 13:00:00,0.364,0,weekday
2018-07-23 14:00:00,0.425,0,weekday
2018-07-23 15:00:00,1.003,0,weekday
2018-07-23 16:00:00,1.7730000000000001,0,weekday
2018-07-23 17:00:00,2.451,0,weekday
2018-07-23 18:00:00,3.657,0,weekday
2018-07-23 19:00:00,3.545,0,weekday
2018-07-23 20:00:00,4.196000000000001,0,weekday
2018-07-23 21:00:00,3.408,0,weekday
2018-07-23 22:00:00,2.931,0,weekday
2018-07-23 23:00:00,2.278,0,weekday
2018-07-24 00:00:00,1.665,1,weekday
2018-07-24 01:00:00,4.0569999999999995,1,weekday
2018-07-24 02:00:00,2.793,1,weekday
2018-07-24 03:00:00,2.08,1,weekday
2018-07-24 04:00:00,2.276,1,weekday
2018-07-24 05:00:00,1.482,1,weekday
2018-07-24 06:00:00,0.973,1,weekday
2018-07-24 07:00:00,1.367,1,weekday
2018-07-24 08:00:00,0.38299999999999995,1,weekday
2018-07-24 09:00:00,0.34299999999999997,1,weekday
2018-07-24 10:00:00,0.348,1,weekday
2018-07-24 11:00:00,0.37,1,weekday
2018-07-24 12:00:00,0.434,1,weekday
2018-07-24 13:00:00,0.5760000000000001,1,weekday
2018-07-24 14:00:00,1.175,1,weekday
2018-07-24 15:00:00,1.526,1,weekday
2018-07-24 16:00:00,1.6980000000000002,1,weekday
2018-07-24 17:00:00,2.506,1,weekday
2018-07-24 18:00:00,3.429,1,weekday
2018-07-24 19:00:00,2.165,1,weekday
2018-07-24 20:00:00,4.52,1,weekday
2018-07-24 21:00:00,4.143,1,weekday
2018-07-24 22:00:00,3.3160000000000003,1,weekday
2018-07-24 23:00:00,2.544,1,weekday
2018-07-25 00:00:00,1.715,2,weekday
2018-07-25 01:00:00,1.719,2,weekday
2018-07-25 02:00:00,1.659,2,weekday
2018-07-25 03:00:00,1.124,2,weekday
2018-07-25 04:00:00,1.17,2,weekday
2018-07-25 05:00:00,0.741,2,weekday
2018-07-25 06:00:00,0.725,2,weekday
2018-07-25 07:00:00,0.462,2,weekday
2018-07-25 08:00:00,0.363,2,weekday
2018-07-25 09:00:00,0.45399999999999996,2,weekday
2018-07-25 10:00:00,0.43799999999999994,2,weekday
2018-07-25 11:00:00,0.39899999999999997,2,weekday
2018-07-25 12:00:00,0.782,2,weekday
2018-07-25 13:00:00,0.9059999999999999,2,weekday
2018-07-25 14:00:00,1.238,2,weekday
2018-07-25 15:00:00,1.473,2,weekday
2018-07-25 16:00:00,2.222,2,weekday
2018-07-25 17:00:00,2.818,2,weekday
2018-07-25 18:00:00,4.251,2,weekday
2018-07-25 19:00:00,3.3339999999999996,2,weekday
2018-07-25 20:00:00,2.911,2,weekday
2018-07-25 21:00:00,4.26,2,weekday
2018-07-25 22:00:00,3.411,2,weekday
2018-07-25 23:00:00,2.281,2,weekday
2018-07-26 00:00:00,2.198,3,weekday
2018-07-26 01:00:00,2.58,3,weekday
2018-07-26 02:00:00,2.479,3,weekday
2018-07-26 03:00:00,1.643,3,weekday
2018-07-26 04:00:00,1.4769999999999999,3,weekday
2018-07-26 05:00:00,1.432,3,weekday
2018-07-26 06:00:00,0.449,3,weekday
2018-07-26 07:00:00,0.419,3,weekday
2018-07-26 08:00:00,0.431,3,weekday
2018-07-26 09:00:00,0.365,3,weekday
2018-07-26 10:00:00,0.382,3,weekday
2018-07-26 11:00:00,0.4,3,weekday
2018-07-26 12:00:00,0.599,3,weekday
2018-07-26 13:00:00,0.48100000000000004,3,weekday
2018-07-26 14:00:00,0.639,3,weekday
2018-07-26 15:00:00,1.172,3,weekday
2018-07-26 16:00:00,1.845,3,weekday
2018-07-26 17:00:00,2.0540000000000003,3,weekday
2018-07-26 18:00:00,4.4639999999999995,3,weekday
2018-07-26 19:00:00,3.072,3,weekday
2018-07-26 20:00:00,3.258,3,weekday
2018-07-26 21:00:00,4.328,3,weekday
2018-07-26 22:00:00,3.859,3,weekday
2018-07-26 23:00:00,3.045,3,weekday
2018-07-27 00:00:00,2.397,4,weekday
2018-07-27 01:00:00,1.604,4,weekday
2018-07-27 02:00:00,2.6260000000000003,4,weekday
2018-07-27 03:00:00,2.081,4,weekday
2018-07-27 04:00:00,1.568,4,weekday
2018-07-27 05:00:00,1.355,4,weekday
2018-07-27 06:00:00,0.49200000000000005,4,weekday
2018-07-27 07:00:00,0.41100000000000003,4,weekday
2018-07-27 08:00:00,0.41600000000000004,4,weekday
2018-07-27 09:00:00,0.5,4,weekday
2018-07-27 10:00:00,0.474,4,weekday
2018-07-27 11:00:00,0.43700000000000006,4,weekday
2018-07-27 12:00:00,0.56,4,weekday
2018-07-27 13:00:00,0.39399999999999996,4,weekday
2018-07-27 14:00:00,0.436,4,weekday
2018-07-27 15:00:00,0.48700000000000004,4,weekday
2018-07-27 16:00:00,1.569,4,weekday
2018-07-27 17:00:00,1.9669999999999999,4,weekday
2018-07-27 18:00:00,4.425,4,weekday
2018-07-27 19:00:00,4.249,4,weekday
2018-07-27 20:00:00,2.8689999999999998,4,weekday
2018-07-27 21:00:00,4.109,4,weekday
2018-07-27 22:00:00,2.129,4,weekday
2018-07-27 23:00:00,2.191,4,weekday
2018-07-28 00:00:00,1.49,5,weekend
2018-07-28 01:00:00,1.3730000000000002,5,weekend
2018-07-28 02:00:00,0.9690000000000001,5,weekend
2018-07-28 03:00:00,1.07,5,weekend
2018-07-28 04:00:00,0.6779999999999999,5,weekend
2018-07-28 05:00:00,1.655,5,weekend
2018-07-28 06:00:00,1.295,5,weekend
2018-07-28 07:00:00,1.244,5,weekend
2018-07-28 08:00:00,0.413,5,weekend
2018-07-28 09:00:00,1.063,5,weekend
2018-07-28 10:00:00,0.431,5,weekend
2018-07-28 11:00:00,1.791,5,weekend
2018-07-28 12:00:00,1.9909999999999999,5,weekend
2018-07-28 13:00:00,1.798,5,weekend
2018-07-28 14:00:00,2.206,5,weekend
2018-07-28 15:00:00,2.293,5,weekend
2018-07-28 16:00:00,2.503,5,weekend
2018-07-28 17:00:00,4.1610000000000005,5,weekend
2018-07-28 18:00:00,3.445,5,weekend
2018-07-28 19:00:00,4.5889999999999995,5,weekend
2018-07-28 20:00:00,3.475,5,weekend
2018-07-28 21:00:00,3.053,5,weekend
2018-07-28 22:00:00,2.7489999999999997,5,weekend
2018-07-28 23:00:00,2.523,5,weekend
2018-07-29 00:00:00,1.966,6,weekend
2018-07-29 01:00:00,1.8530000000000002,6,weekend
2018-07-29 02:00:00,1.775,6,weekend
2018-07-29 03:00:00,2.7689999999999997,6,weekend
2018-07-29 04:00:00,1.838,6,weekend
2018-07-29 05:00:00,1.681,6,weekend
2018-07-29 06:00:00,1.128,6,weekend
2018-07-29 07:00:00,1.214,6,weekend
2018-07-29 08:00:00,0.772,6,weekend
2018-07-29 09:00:00,0.536,6,weekend
2018-07-29 10:00:00,0.8079999999999999,6,weekend
2018-07-29 11:00:00,1.157,6,weekend
2018-07-29 12:00:00,3.1060000000000003,6,weekend
2018-07-29 13:00:00,4.453,6,weekend
2018-07-29 14:00:00,3.659,6,weekend
2018-07-29 15:00:00,3.9730000000000003,6,weekend
2018-07-29 16:00:00,3.344,6,weekend
2018-07-29 17:00:00,3.8369999999999997,6,weekend
2018-07-29 18:00:00,2.7680000000000002,6,weekend
2018-07-29 19:00:00,2.8169999999999997,6,weekend
2018-07-29 20:00:00,3.0639999999999996,6,weekend
2018-07-29 21:00:00,4.072,6,weekend
2018-07-29 22:00:00,2.661,6,weekend
2018-07-29 23:00:00,2.282,6,weekend
2018-07-30 00:00:00,2.4733,0,weekday
2018-07-30 01:00:00,2.4592,0,weekday
2018-07-30 02:00:00,2.4888,0,weekday
2018-07-30 03:00:00,2.5273,0,weekday
2018-07-30 04:00:00,2.5939,0,weekday
2018-07-30 05:00:00,2.6596,0,weekday
2018-07-30 06:00:00,2.7495,0,weekday
2018-07-30 07:00:00,2.8549,0,weekday
2018-07-30 08:00:00,2.9524,0,weekday
